Source,Destination,Item name,Extension,Item size,Content type,Status,Result category,Message,Error code,Source item ID,Destination item ID,Package number,Migration job ID,Incremental round,Task ID,Device name
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\includes\ucp\ucp_register.php","/phpBB3/includes/ucp/ucp_register.php","ucp_register.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","4e91f402-e790-59e6-91e2-41fa439141d3","4e91f402-e790-59e6-91e2-41fa439141d3","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\includes\ucp\ucp_register.php.bak","/phpBB3/includes/ucp/ucp_register.php.bak","ucp_register.php.bak",".bak","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","934a3d7a-7b2f-565a-8700-eabb8608655b","934a3d7a-7b2f-565a-8700-eabb8608655b","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\includes\ucp\ucp_remind.php","/phpBB3/includes/ucp/ucp_remind.php","ucp_remind.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","a98bb5cc-8f89-541b-a1f8-bc979315eb3c","a98bb5cc-8f89-541b-a1f8-bc979315eb3c","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\includes\ucp\ucp_remind.php.bak","/phpBB3/includes/ucp/ucp_remind.php.bak","ucp_remind.php.bak",".bak","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","716c1516-c884-5648-84e0-12bbcb2ee108","716c1516-c884-5648-84e0-12bbcb2ee108","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\includes\ucp\ucp_resend.php","/phpBB3/includes/ucp/ucp_resend.php","ucp_resend.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","fd233cb4-ebb8-5fa2-9d12-963aab94669c","fd233cb4-ebb8-5fa2-9d12-963aab94669c","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\includes\ucp\ucp_resend.php.bak","/phpBB3/includes/ucp/ucp_resend.php.bak","ucp_resend.php.bak",".bak","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","d16dc606-60ca-5f7b-9754-a3eba66e617a","d16dc606-60ca-5f7b-9754-a3eba66e617a","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\includes\ucp\ucp_zebra.php","/phpBB3/includes/ucp/ucp_zebra.php","ucp_zebra.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","a4e0331c-1440-5e46-ac85-c160e6ac2759","a4e0331c-1440-5e46-ac85-c160e6ac2759","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\includes\utf\utf_normalizer.php","/phpBB3/includes/utf/utf_normalizer.php","utf_normalizer.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","647c4e1d-5ca2-513f-a0c6-fc7fd272bdc8","647c4e1d-5ca2-513f-a0c6-fc7fd272bdc8","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\includes\utf\utf_tools.php","/phpBB3/includes/utf/utf_tools.php","utf_tools.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","98a78f45-1a35-5b7e-8c94-f22c97cc8709","98a78f45-1a35-5b7e-8c94-f22c97cc8709","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\install_ld6\update\index.php","/phpBB3/install_ld6/update/index.php","index.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","6bd006b4-e381-5332-8d69-c83856772030","6bd006b4-e381-5332-8d69-c83856772030","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\install_old1\convertors\convert_phpbb20.php","/phpBB3/install_old1/convertors/convert_phpbb20.php","convert_phpbb20.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","a9913d38-1d02-5bd0-998b-69882d9163c8","a9913d38-1d02-5bd0-998b-69882d9163c8","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\install_old1\convertors\functions_phpbb20.php","/phpBB3/install_old1/convertors/functions_phpbb20.php","functions_phpbb20.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","f2a6c9b4-c0b4-5a8a-9707-cf027bf226e1","f2a6c9b4-c0b4-5a8a-9707-cf027bf226e1","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\install_old1\data\confusables.php","/phpBB3/install_old1/data/confusables.php","confusables.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","48d20362-7879-57f8-b141-e82de29f7868","48d20362-7879-57f8-b141-e82de29f7868","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\install_old1\data\new_normalizer.php","/phpBB3/install_old1/data/new_normalizer.php","new_normalizer.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","3b04a3e4-7b5f-5937-963f-90fc69964afe","3b04a3e4-7b5f-5937-963f-90fc69964afe","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\install_old1\schemas\firebird_schema.sql","/phpBB3/install_old1/schemas/firebird_schema.sql","firebird_schema.sql",".sql","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","3ff9c8f1-c37e-5da2-9c28-2434c19d07fe","3ff9c8f1-c37e-5da2-9c28-2434c19d07fe","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\install_old1\schemas\index.htm","/phpBB3/install_old1/schemas/index.htm","index.htm",".htm","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","fe198b20-d3b0-546b-9403-05f1100bed9e","fe198b20-d3b0-546b-9403-05f1100bed9e","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\install_old1\schemas\mssql_schema.sql","/phpBB3/install_old1/schemas/mssql_schema.sql","mssql_schema.sql",".sql","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","abb6e983-eb4a-5e26-86b5-cf9dc3a78fd0","abb6e983-eb4a-5e26-86b5-cf9dc3a78fd0","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\install_old1\schemas\mysql_40_schema.sql","/phpBB3/install_old1/schemas/mysql_40_schema.sql","mysql_40_schema.sql",".sql","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","7bdce85d-84dc-55a1-99bb-749a8b65f845","7bdce85d-84dc-55a1-99bb-749a8b65f845","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\install_old1\schemas\mysql_41_schema.sql","/phpBB3/install_old1/schemas/mysql_41_schema.sql","mysql_41_schema.sql",".sql","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","f819b286-b675-5e97-8659-5112f0acc501","f819b286-b675-5e97-8659-5112f0acc501","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\install_old1\schemas\oracle_schema.sql","/phpBB3/install_old1/schemas/oracle_schema.sql","oracle_schema.sql",".sql","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","76d874a9-702d-5fa4-a883-20310f3ae18b","76d874a9-702d-5fa4-a883-20310f3ae18b","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\install_old1\schemas\postgres_schema.sql","/phpBB3/install_old1/schemas/postgres_schema.sql","postgres_schema.sql",".sql","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","b5b64e10-ad5c-5a2b-bb2b-96866f608cb3","b5b64e10-ad5c-5a2b-bb2b-96866f608cb3","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\install_old1\schemas\schema_data.sql","/phpBB3/install_old1/schemas/schema_data.sql","schema_data.sql",".sql","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","3e986dfe-820a-5649-a041-f4e9a67c4b66","3e986dfe-820a-5649-a041-f4e9a67c4b66","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\install_old1\schemas\sqlite_schema.sql","/phpBB3/install_old1/schemas/sqlite_schema.sql","sqlite_schema.sql",".sql","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","d43ffd70-df11-5df9-a227-235f9540a4d2","d43ffd70-df11-5df9-a227-235f9540a4d2","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\install_old2\update\index.php","/phpBB3/install_old2/update/index.php","index.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","57a998c6-68bc-543d-98ce-7be1dc7abe0f","57a998c6-68bc-543d-98ce-7be1dc7abe0f","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\install_old3\update\index.php","/phpBB3/install_old3/update/index.php","index.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","062e6454-c0c1-5e5c-9f96-b6de7f6ca2f3","062e6454-c0c1-5e5c-9f96-b6de7f6ca2f3","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\install_old4\update\index.php","/phpBB3/install_old4/update/index.php","index.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","c3afda72-319e-50c5-9827-f0d3cb64d08d","c3afda72-319e-50c5-9827-f0d3cb64d08d","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\install_old5\update\index.php","/phpBB3/install_old5/update/index.php","index.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","cc977657-87f5-5ee0-acbf-5ddce184d804","cc977657-87f5-5ee0-acbf-5ddce184d804","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\captcha_qa.php","/phpBB3/language/en/captcha_qa.php","captcha_qa.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","72aef9ec-fe6f-555f-b4ac-1567ebe5e218","72aef9ec-fe6f-555f-b4ac-1567ebe5e218","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\captcha_qa.php.bak","/phpBB3/language/en/captcha_qa.php.bak","captcha_qa.php.bak",".bak","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","c2bd5112-175c-5462-bac4-04ed5d04e0fb","c2bd5112-175c-5462-bac4-04ed5d04e0fb","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\captcha_recaptcha.php","/phpBB3/language/en/captcha_recaptcha.php","captcha_recaptcha.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","b4fc032d-7cda-5c37-b934-36b55b7ba1d8","b4fc032d-7cda-5c37-b934-36b55b7ba1d8","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\captcha_recaptcha.php.bak","/phpBB3/language/en/captcha_recaptcha.php.bak","captcha_recaptcha.php.bak",".bak","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","b0cc095b-4150-56ee-9766-f66136f9946c","b0cc095b-4150-56ee-9766-f66136f9946c","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\common.php","/phpBB3/language/en/common.php","common.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","2cd51bab-17c4-540d-ab52-f53af5eb3702","2cd51bab-17c4-540d-ab52-f53af5eb3702","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\common.php.bak","/phpBB3/language/en/common.php.bak","common.php.bak",".bak","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","4828e2ab-6a17-5f7a-8a30-8a144326cb90","4828e2ab-6a17-5f7a-8a30-8a144326cb90","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\groups.php","/phpBB3/language/en/groups.php","groups.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","17d70c84-f0fd-5136-922a-1140adca433c","17d70c84-f0fd-5136-922a-1140adca433c","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\help_bbcode.php","/phpBB3/language/en/help_bbcode.php","help_bbcode.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","b21a65da-302f-5453-a158-abdbeadfb396","b21a65da-302f-5453-a158-abdbeadfb396","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\help_faq.php","/phpBB3/language/en/help_faq.php","help_faq.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","dc4d30a8-73a4-5759-ab9f-9cabd2c79754","dc4d30a8-73a4-5759-ab9f-9cabd2c79754","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\help_faq.php.bak","/phpBB3/language/en/help_faq.php.bak","help_faq.php.bak",".bak","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","fc1e6f43-b57d-5b8c-99d8-2690859a0dad","fc1e6f43-b57d-5b8c-99d8-2690859a0dad","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\index.htm","/phpBB3/language/en/index.htm","index.htm",".htm","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","f3891cd0-fe0d-59a0-8527-3ad78871c58e","f3891cd0-fe0d-59a0-8527-3ad78871c58e","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\install.php","/phpBB3/language/en/install.php","install.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","5e58f384-3779-5849-8fed-d94f31dd7828","5e58f384-3779-5849-8fed-d94f31dd7828","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\install.php.bak","/phpBB3/language/en/install.php.bak","install.php.bak",".bak","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","ce2bd128-5dec-5dbf-8837-35bc2276fa21","ce2bd128-5dec-5dbf-8837-35bc2276fa21","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\iso.txt","/phpBB3/language/en/iso.txt","iso.txt",".txt","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","a8f4e8b1-9a74-5436-8936-99aa44856468","a8f4e8b1-9a74-5436-8936-99aa44856468","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\mcp.php","/phpBB3/language/en/mcp.php","mcp.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","93f3a761-750c-5839-8bf7-f61488b24dad","93f3a761-750c-5839-8bf7-f61488b24dad","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\memberlist.php","/phpBB3/language/en/memberlist.php","memberlist.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","555e0465-59e6-5be0-bc24-aa1a862e26e3","555e0465-59e6-5be0-bc24-aa1a862e26e3","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\memberlist.php.bak","/phpBB3/language/en/memberlist.php.bak","memberlist.php.bak",".bak","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","f6e7f483-36ca-53d9-9aa2-9f0ca0609a7c","f6e7f483-36ca-53d9-9aa2-9f0ca0609a7c","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\posting.php","/phpBB3/language/en/posting.php","posting.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","f55b5809-8add-53a8-9cbe-b6791520b9c5","f55b5809-8add-53a8-9cbe-b6791520b9c5","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\posting.php.bak","/phpBB3/language/en/posting.php.bak","posting.php.bak",".bak","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","176a4deb-351f-5c7c-8120-bd4718c97c6b","176a4deb-351f-5c7c-8120-bd4718c97c6b","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\search.php","/phpBB3/language/en/search.php","search.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","289c911b-e481-5505-a28c-a91d8bdf6346","289c911b-e481-5505-a28c-a91d8bdf6346","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\search.php.bak","/phpBB3/language/en/search.php.bak","search.php.bak",".bak","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","d751d93f-aedf-53c8-aa55-71bee37e59b8","d751d93f-aedf-53c8-aa55-71bee37e59b8","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\search_ignore_words.php","/phpBB3/language/en/search_ignore_words.php","search_ignore_words.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","6d2ed099-c731-5154-85a3-9640ecf11bdd","6d2ed099-c731-5154-85a3-9640ecf11bdd","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\search_synonyms.php","/phpBB3/language/en/search_synonyms.php","search_synonyms.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","9cafe1b7-e63d-5d65-a09f-16e0250134c7","9cafe1b7-e63d-5d65-a09f-16e0250134c7","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\search_synonyms.php.bak","/phpBB3/language/en/search_synonyms.php.bak","search_synonyms.php.bak",".bak","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","92385bd1-0519-5728-8f21-12d8b7b68e1b","92385bd1-0519-5728-8f21-12d8b7b68e1b","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\ucp.php","/phpBB3/language/en/ucp.php","ucp.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","e51ba490-53ff-5b2d-9a90-c1452966cd3e","e51ba490-53ff-5b2d-9a90-c1452966cd3e","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\ucp.php.bak","/phpBB3/language/en/ucp.php.bak","ucp.php.bak",".bak","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","01473083-4394-5518-9f87-6f906f336315","01473083-4394-5518-9f87-6f906f336315","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\language\en\viewforum.php","/phpBB3/language/en/viewforum.php","viewforum.php",".php","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","31d8ecef-a695-52ce-9fb7-d02d7a8893af","31d8ecef-a695-52ce-9fb7-d02d7a8893af","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
